,episode_reward,actor_loss,critic_loss
94,-1.397850200256569,-0.0027269246,9.086388e-06
95,-1.2732371688936377,-0.0037326543,1.7194103e-05
96,-1.359542918574557,-0.0020742111,9.844639e-06
97,-1.2414213047109943,0.0021530073,2.8524959e-05
98,-1.2219715194063032,0.003768692,3.914173e-05
99,-1.1294645025679277,-0.00250855,1.1554871e-05
100,-1.0526178102072765,-0.0018374063,3.3349563e-06
101,-1.19894701056041,-0.0027589223,1.6361402e-05
102,-1.079654362343808,-0.002973502,7.0349834e-06
103,-1.0523609638861335,-0.0021226467,6.0113844e-06
104,-1.0582236898246145,0.0004259316,4.048969e-06
105,-0.997418175630884,-0.0032312647,1.231346e-05
106,-0.9937986293767578,-0.0018795776,2.7017544e-05
107,-0.827431375290137,-0.0013681178,1.8216504e-06
108,-0.9334311840868473,0.0032029878,2.6290607e-05
109,-0.9697982967652488,-0.0036498893,1.6144875e-05
110,-0.882341600472775,0.0009852536,7.2260077e-06
111,-0.8026084493944747,-0.0013611964,6.889775e-06
112,-0.8017864705739685,0.00049382617,4.11325e-06
113,-0.7079664613713258,0.0013517559,1.191837e-05
114,-0.7875225610733236,-0.0006294678,1.8210026e-06
115,-0.7313760061221237,-0.0008923984,3.3725082e-06
116,-0.740842064675437,-0.0036041373,1.1739672e-05
117,-0.6979969676806674,0.0033877124,1.4002308e-05
118,-0.6958018622192902,0.0023399747,1.6747665e-05
119,-0.747290158091964,-5.6395118e-05,1.8558219e-06
120,-0.7363019901125982,-0.0024373045,3.7468399e-06
121,-0.6504027759429771,-0.0004669263,1.6476943e-06
122,-0.6366504385001795,-0.0053756787,2.7089322e-05
123,-0.6267079800092408,-0.0043461584,1.5164151e-05
124,-0.5947681372126941,-0.002693514,4.7789918e-06
125,-0.5789089924007687,-0.0031517774,1.8186876e-05
126,-0.5974767588242496,0.003810831,2.481768e-05
127,-0.6116398981909112,0.0006677927,5.837734e-06
128,-0.5720241982102069,-0.0028576036,7.0760266e-06
129,-0.5653244709506341,0.00017139365,7.3209037e-07
130,-0.5573818161532508,6.4823165e-05,1.2109384e-06
131,-0.5341038577009015,-0.0018186641,1.9181643e-06
132,-0.4857327393788287,-0.0031346774,1.2003168e-05
133,-0.5105018231721397,-0.0022167573,3.6008846e-06
134,-0.5018453654592602,0.0033982894,1.1787575e-05
135,-0.4444427743745786,0.005277071,2.4413806e-05
136,-0.47794177323102544,0.0035872827,1.240146e-05
137,-0.4754462014630117,-0.0009912769,2.1186747e-06
138,-0.4453144631322525,-0.0008371086,1.859325e-06
139,-0.4051562137799821,-0.0001149624,1.2716112e-06
140,-0.4406530470500248,-0.0025265901,6.305333e-06
141,-0.420518052721371,0.0032693148,2.2894788e-05
142,-0.4318897670546695,0.00034855318,5.763945e-06
143,-0.37647870959643664,-0.0033909392,9.538557e-06
144,-0.4231438869833857,0.0049065156,1.9117331e-05
145,-0.35815271062242615,0.001863276,3.4994875e-06
146,-0.38519051404275684,0.0018375786,3.505622e-06
147,-0.4151535770597107,-0.0012738309,1.2993618e-06
148,-0.3639954073415616,0.00041597383,1.1095351e-06
149,-0.362319918774453,-0.0010203667,1.4216803e-06
150,-0.361787351999895,-0.0016154128,1.3340115e-06
151,-0.3257835701427615,-0.0016155187,1.2746775e-06
152,-0.33620767508455013,-0.0013302237,9.313946e-07
153,-0.33788209619876663,0.00012472257,7.2396824e-07
154,-0.3318195356196726,0.0032040826,5.810346e-06
155,-0.3167690035076557,-0.0008067735,3.7766299e-07
156,-0.34638038133890686,0.0005134466,2.166185e-06
157,-0.3226189077340589,0.0042280317,1.0923417e-05
158,-0.3191999562223723,-0.00067312433,2.826352e-07
159,-0.30880802247951716,0.00054246344,5.958074e-07
160,-0.3230272380141182,0.00032245985,1.0988095e-06
161,-0.28752526992188154,-0.00023761745,2.06503e-06
162,-0.3061417842720864,-2.459796e-05,3.5555988e-07
163,-0.2907838558740269,-0.0022524188,2.5577042e-06
164,-0.2963124182979201,-0.0011448105,6.35146e-07
165,-0.3174701222167865,-0.0014021744,1.5356625e-06
166,-0.2650683932447644,0.000738113,6.5450655e-07
167,-0.26017036457043957,0.0011175302,1.014181e-06
168,-0.2587208493183364,-0.0028736987,3.7223585e-06
169,-0.25359514081991474,0.00053167937,9.264753e-07
170,-0.24721809504945988,0.0013623473,5.1602697e-06
171,-0.25521835642569346,-0.0017255367,1.4807417e-06
172,-0.2521199289771607,0.0014750689,1.8944472e-06
173,-0.23660830655354237,0.0027015475,3.9013717e-06
174,-0.23274960213313484,-0.0022449628,2.846004e-06
175,-0.21760091855215447,-0.00010951206,1.6091275e-07
176,-0.2326839931917376,-0.00051572104,2.3633622e-07
177,-0.21025749197465163,0.00041717803,2.3819099e-07
178,-0.21875981856890425,0.0011293777,1.6731657e-06
179,-0.22296017309992575,-0.00016898975,2.0467587e-06
180,-0.19907283071057313,0.00016000097,8.6977494e-08
181,-0.20712860844504294,-0.0020415168,1.5977731e-06
182,-0.19915834318092515,0.0040603974,7.4331706e-06
183,-0.21464105831654604,-0.0003276357,3.467688e-06
184,-0.1954011277323032,-0.001121386,1.5680661e-06
185,-0.19912833095021362,0.0006410584,5.1554167e-07
186,-0.19077231984413445,-0.0036746883,6.0572956e-06
187,-0.1845149469070401,-0.0021725788,2.605555e-06
188,-0.18521988422924276,0.0008442791,5.2180354e-07
189,-0.18996424006387036,1.6223548e-05,1.5877122e-06
190,-0.18531402193347318,0.0010295592,6.0951896e-07
191,-0.17624260134751094,-0.003232126,4.227954e-06
192,-0.176350515760447,-0.0010918806,5.093672e-07
193,-0.20135225729508818,-1.4234192e-06,1.6263291e-06
194,-0.17949226721096712,0.00022189636,1.6387953e-07
195,-0.1737845568945417,0.0047927666,1.2642004e-05
196,-0.15428328642417488,-0.0022075889,1.9087906e-06
197,-0.16864532616057074,-0.0013816739,1.4647215e-06
198,-0.16126290124520679,-0.00066532765,3.46626e-07
199,-0.16906643975377722,-0.0011528239,1.1919964e-06
200,-0.15901016125972178,0.00086891337,3.9074212e-07
201,-0.14645641662052533,2.9308601e-05,2.9243015e-08
202,-0.1511191173633874,0.00071229425,3.0731175e-07
203,-0.1582292757515852,0.0006462669,1.2936139e-06
204,-0.1519517468976689,-0.000101276055,8.8439045e-08
205,-0.14449241153586048,0.0005307062,2.8032804e-07
206,-0.14582608284664603,0.000989944,4.7557427e-07
207,-0.1407065520678887,0.0007454044,1.6589827e-06
208,-0.14192641949313217,-0.00029103304,1.3300311e-07
209,-0.13859741645375548,0.0010035431,7.1293294e-07
210,-0.13465506042411896,0.0032970626,6.317692e-06
211,-0.14387285985076484,-0.0002483166,3.9315463e-08
212,-0.14474667838536132,-8.048607e-05,7.450682e-07
213,-0.14138326619026495,-0.0023566706,1.8938713e-06
214,-0.13257040880075371,-0.0025101274,2.2862218e-06
215,-0.12411895476688743,-0.00085619726,2.22338e-07
216,-0.12811600924924296,0.00059538695,1.0330757e-06
217,-0.12489307032519713,-0.0017661458,2.4229514e-06
218,-0.12078207185340095,-0.00028461253,4.9587566e-08
219,-0.1162799453295583,0.0019377562,1.4058015e-06
220,-0.13482069380151152,0.0013844543,3.3038166e-06
221,-0.12413001181139738,0.0010670157,5.3009745e-07
222,-0.11660667443925853,-0.0004262044,8.784226e-08
223,-0.11950053798547917,-0.0023514342,2.0157831e-06
224,-0.1201780722222443,0.0006306445,2.696724e-07
225,-0.10603486501770405,-0.00036880735,4.3264496e-08
226,-0.11577395963433003,-0.00087883114,2.008666e-07
227,-0.1046920605837665,0.0005036201,2.9869966e-07
228,-0.09940191296625535,-0.000444556,7.063003e-08
229,-0.10487952898869722,0.00026762206,3.4272165e-07
230,-0.10486683042118645,-0.00016968376,4.9197673e-08
231,-0.10690963775059761,0.0036441826,5.0709914e-06
232,-0.10280999013940219,-0.0002530002,4.0698954e-08
233,-0.0965062316396918,0.0029868707,3.3378944e-06
234,-0.097119823012768,-0.0010783845,8.805895e-07
235,-0.09453500239383421,-0.0011977504,2.0731036e-06
236,-0.09882046327403991,-0.00031545473,4.5884654e-08
237,-0.09492830372307921,0.0018300537,1.346078e-06
238,-0.09824242458710378,-0.00048261284,1.11300835e-07
239,-0.09592309477104634,0.00072359754,1.2562467e-06
240,-0.09995267409688846,-0.0029867848,3.614412e-06
241,-0.10052029933248265,-0.0010247183,3.0177088e-07
242,-0.0856289212547134,-0.0015266257,8.315726e-07
243,-0.09458682390973717,0.0013305343,2.4984133e-06
244,-0.095626188705579,0.00093699584,1.5787485e-06
245,-0.0848244130245766,-0.00068918994,5.9216535e-07
246,-0.08996138935197806,0.00087926415,3.9105848e-07
247,-0.08761296554130873,-0.0010643445,1.9208876e-06
248,-0.0788379633687184,-0.00093906187,2.2761512e-07
249,-0.08506435516134937,0.002036766,1.5352805e-06
250,-0.0879842947785008,0.0014275338,8.4658e-07
251,-0.08055019464025753,0.0031001607,2.4434194e-06
252,-0.08297428122351672,-0.001289685,7.7110764e-07
253,-0.07849453464603495,-0.0002302711,1.1074637e-07
254,-0.07745851510500892,-0.00057000044,4.1310264e-07
255,-0.0849496991415432,-0.003936806,4.2591896e-06
256,-0.08844545340090432,-0.0022344615,1.4508119e-06
257,-0.09037555122288311,-0.00043491638,1.6117961e-07
258,-0.07865119591990198,0.00014766236,4.7626645e-07
259,-0.08040617393791277,0.0014326783,8.227358e-07
260,-0.07455189199010336,0.00058835617,1.0765469e-07
261,-0.07957864459261463,-0.0021732703,1.4108796e-06
262,-0.07582574927460743,-0.00027098256,8.900417e-07
263,-0.07180965658199907,-0.00016026845,3.2634865e-08
264,-0.07281891722513631,0.0015315951,7.739588e-07
265,-0.07425388363931264,0.0010691972,3.0674096e-07
266,-0.06787691481768306,-0.0014959346,6.1028055e-07
267,-0.07435831781486023,0.0005978628,6.7673113e-07
268,-0.06604434662633847,-0.0011643466,7.428871e-07
269,-0.07320614531144035,0.0026192497,2.3000932e-06
270,-0.06714674350865607,-0.0018320533,1.3067724e-06
271,-0.06261427027254753,0.00064823695,1.6764777e-07
272,-0.06674654683872226,0.00019246362,1.545067e-07
